timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count 
2021-11-19,@Fly1ne Pain,b'lxbile6ii',[],,194,0,0
2021-11-19,2021 was definitely a wake up call… Let Go of All the Negativity around me,b'BoooGotti',[],"Providence, RI",21,0,0
2021-11-19,"There's no sense in being on a site where I'm afraid to say or post anything that's not art related. I feel like the 2 times a year I do, I get nailed. It's just not worth it. If I never respond to you or comments/situations, it's because of just that. Nothing personal.",b'TheRealSibsy',[],(🇮🇹🇨🇦 living in) 🇺🇸,18852,0,6
2021-11-19,The key to change is to let go of fear.,b'ImDavidLamar',[],Cleveland * Worldwide,254117,1,4
2021-11-19,"You are all concerned with clean hands but carry your septic phones everywhere and they are typically covered in your shit, and spit and then you hold it next to your faces. Your afraid of COVID??? You should be afraid of yourselves and what you really are doing. https://t.co/cT8ESTMFC9 https://t.co/lP70h8hdat",b'JayJorgensen2',[],"Los Angeles, CA",67,0,0
2021-11-19,184. Dopesick #pilot #disney #hulu #addiction #scandal #drug #pain #investigation #big #pharma #greedy #usa #opioidcrisis https://t.co/wMTp7GByIc,b'cappe2588',"['pilot', 'disney', 'hulu', 'addiction', 'scandal', 'drug', 'pain', 'investigation', 'big', 'pharma', 'greedy', 'usa', 'opioidcrisis']","Cesena, Italia",85,1,1
2021-11-19,"@OfLaceAndPort He beamed happily, having achieved the effect he had wanted. ""Do you...do you like it?"" He asked with faux worry.",b'DucDePhilippe',[],Versailles/Saint-Cloud,439,0,0
2021-11-19,"@Justfuxkenamzin @james_black81 @gmantrpt89 @mas4reel Knives are not tools of mass killing. Yes, I worry about the rifle. Don’t bother responding (or go ahead if you really want the last word), because I’m not wasting my time today debating this and will mute this thread. Americans and their gun fetish. I hate it.",b'4edges',[],,453,0,0
2021-11-19,@garymillar I’m so so sorry for the pain that your brother Leslie is going through. And the deep worry &amp; sadness you must feel as a family. Sending love &amp; healing thoughts to you all. ♥️,b'libelulle1',[],England,318,0,0
2021-11-19,@altaccount12357 @Lonewolf031 @LindaAngelRoge1 @lolScrybe @elleandyou @JanithSathsara @SpectrumNews1WI Homeboy you got it completely wrong but cool. I’m sorry but this is going to cause even more looting I’m afraid.,b'vevaceli',[],,6,0,0
2021-11-19,@b0bcrypto It's 1am in my timezone. I am afraid if I sleep now I miss this gem 👀,b'VRA_FAN_BOY',[],,62,0,0
2021-11-19,"@brandi_love Yes, go anywhere in the US (riot or not) dont start a fight with anyone and if they threaten to kill you then make an overt act to try and you are reasonably in fear of GBI or death. Then you will be justified the same as he was. You may not like the law but thats how it works!",b'RuthslayerT',[],,38,0,0
2021-11-19,"Hoffman blenders at only 200.000.[1 month guarantee] ■Soundbars @ 100k ●Kids pools,alcohol flasks,polo tshirts &amp; kaki trousers 0700732392 0773097440 https://t.co/g56flPfJJw",b'BiznessKes',[],,637,0,0
2021-11-19,‘Bonnie and Clyde’ of MAGA world are furious at Trump — and ‘not afraid’ to testify to Jan 6 committee https://t.co/i4ocFTxmzZ,b'pjschneid',[],"Virginia Beach, VA",1782,0,0
2021-11-19,@ScottLEOWarrior 🔥🔥🔥1-10 how’s the pain?,b'Annika__xo',[],,558,0,0
2021-11-19,@FrankDawn7 @JoshM_Jones Not gonna be possible I’m afraid https://t.co/8C2YvykghT,b'StreamrMo',[],United Kingdom,519,0,2
2021-11-19,@reneritchie Don’t be afraid to show yourself on camera. I struggled with that one for years. I would do it sometimes but it wasn’t easy.,b'chris_lawley',[],"California, USA",4520,1,3
2021-11-19,"Forget drugs, Twitter spaces is corrupting the youth 😭",b'maxoxo_97',[],URTH,937,0,1
2021-11-19,"I find it interesting in all of these cases, whether it’s Rittenhouse, Zimmerman, or the McMichaels, who are armed with guns, are somehow afraid of unarmed people and this is an acceptable defense, but the unarmed people with no weapons are not allowed to be afraid of them🤔",b'Blakk_Ant',[],"North Carolina, USA",116,0,0
2021-11-19,"@PowPow3355 @JoshuaK30333670 @jserr63 @TulsiGabbard Idc really, I just think he was very young and made stupid mistakes because of his youth and because he was afraid. Nothing wrong with that I would’ve been too but all the more reason he should t have been there at all.",b'NeafusLisa',[],"Bixby, OK",47,0,0
2021-11-19,"This sets a very uncomfortable precedent that being a pseudo vigilante can go unpunished. I just worry that this will be an open invitation to open fire if you feel threatened by a protest crowd. Idk, I don' like it, especially the judge overseeing this case...just no Bueno man",b'clam_57',[],,121,0,0
2021-11-19,@SteministKendra Yeah will be just need drugs to kick arse. Terrible ear infection I can't even stand and use my jaw xx,b'bizzarebird',[],"Manchester, England",178,0,0
2021-11-19,"@deeperama @GanAgenda @calebmaupin Property damage doesn’t cause pain, causing pain by shooting people does though good try",b'placebieffect',[],,2,0,0
2021-11-19,The violence and extremes narcissistic abusive men resort to when women move on to different men is actually scary. Far worse when kids are involved because they are not afraid to weaponise them and the system lets them🤦🏾‍♀️,b'callmeprity',[],,974,0,0
2021-11-19,@andrewcuomo Interesting. All of the pedos and sexual offenders are afraid of being shot by Kyle😭😄🙏😂,b'andyusa1776',[],United States,80,0,0
2021-11-19,@AgainstWoke @Rose_Of_Dawn WOW. Interesting so when the people who attacked Rittenhouse because HE JUST SHOT someone and they viewed him as A THREAT were they not allowed to engage him in self-defense out of fear that he would and COULD do more harm to other people?,b'KillYourServers',[],VS Code,308,0,0
2021-11-19,you’re either an alcohol drinker or a weed smoker. guess we know which he is https://t.co/x662V6T1YW,b'myoitzaki',[],she/her,639,0,2
2021-11-19,You know what helps with shoulder pain… https://t.co/1vYBxdoTMC,b'JoshuaWalters_',[],,287,0,0
2021-11-19,"@ImJosefRakich Probably best setting up another page then in my opinion, your bio suggests otherwise. All it will do negativity effect people that have nowhere near the finances to invest the money and get the returns you do. #justathought",b'RyanKnight19',['justathought'],Hereford,248,0,0
2021-11-19,What's good for broken toe the pain is excruciating,b'Jonathanacwort7',[],,820,0,0
2021-11-19,"4 National driver and employer education campaigns should be undertaken on the consequences of speeding, aimed at making speeding as socially unacceptable as driving with excess alcohol has become.",b'marklazarowicz',[],Edinburgh,2060,0,0
2021-11-19,@_bobalove_ I will don’t worry take care of yourself ❤️,b'SummarieMata',[],"shrey,sunmi,luna,sirin,bea,",5349,0,0
2021-11-19,"@patriottakes This is no longer the Country I knew, loved and felt proud of. I feel nothing but shame, fear and horror. They just gave out a licence to kill anyone at anytime for any reason.😢 https://t.co/kKLm7gft32",b'BHappyLoveLaugh',[],Arizona,1628,0,2
2021-11-19,@MarketWatch Good 👍 cause kids get involved with gangs or drugs or just getting wrong crowds I know as working with the sschools 30 Yrs it happens And self-defense,b'wontwiggy1',[],"Oatman,Az",9,0,0
2021-11-19,@marlene_duhaney @JoyAnnReid I’m afraid it didn’t give the right to bear arms to protestors. It gave it to WHITE #whitesupremacist #vigalantes who can shoot and kill whomever they please. And guess whom they will choose to shoot and kill!,b'Jennife11148116',"['whitesupremacist', 'vigalantes']",,10,0,0
2021-11-19,@MalcolmNance I'm afraid the lesson is don't bring a skateboard to a gunfight.,b'gitrithm',[],"Germanium Gulch, Montana",339,0,0
2021-11-19,"I’m tired of the double standard in this country. I’m tired of having to worry about my family members being killed. I’m tired. Nothing will ever get me to stop fighting this fight, but damn I’m tired.",b'ryansolsten',[],"Cleveland, OH",272,0,0
2021-11-19,"@browngreenkiwi I’m so disappointed but at this point, im not surprised :/ I know multiple people including myself that want to study and move to the states but are afraid because of people like him (&amp; he’s practically a child like where and who are your parents that allowed you to do this??)🧍🏾‍♀️",b'SignedALM',[],Underworld,40,0,0
2021-11-19,"SAC Launched Airstrikes during clash with PDF near Thawma-KyinLein villages,#Saw Tsp.They launched heavy artillery shells and civilians are living in fear. #WhatsHappeningInMyanmar #Nov19Coup #RejectMurderousJunta https://t.co/mz7mDJR9zp",b'Swdo10',"['Saw', 'WhatsHappeningInMyanmar', 'Nov19Coup', 'RejectMurderousJunta']",Myanmar,1349,0,0
2021-11-19,‘Bonnie and Clyde’ of MAGA world are furious at Trump — and ‘not afraid’ to testify to Jan 6 committee - Raw Story - Celebrating 17 Years of Independent Journalism https://t.co/tKeCLOLPoP,b'ann_neels',[],,1880,1,1
2021-11-19,"@DomAD21 Yeah, dude does need to be charged with being a minor and carrying a rifle. From what I understand that IS something you can be charged with in that state. If he really wanted it for self defense, it should have been consealed. Open carrying just makes you a target",b'Burned_Pain',[],United States,673,0,0
2021-11-19,At work sobbing bc i am in so much pain but i ran out of vacation and sick hours so i have to stay and suffer 🙃,b'tropotropotropo',[],,1377,0,0
2021-11-19,@NFTHawks @BAYC2745 @psychedelic_nft Don't worry bro u still got a chance,b'nandram001',[],,28,0,0
2021-11-19,"@ElieNYC Now that the only legally allowable limitation on gun-toting vigilantes is their fear level, we need to mandate that all guns sold carry a 10% risk of killing the bearer whenever fired.",b'roywlewis',[],"Paoli, PA",2902,0,0
2021-11-19,"Leanne Dyck's blog: Visiting the Neighbours (short stories) by Leanne Dyck When I got home, I wore worry on my baby face. Mom asked, ""What's wrong?"" I told her that ""Mr. Neighbour"" had called me his https://t.co/ZxS2DPKcRe",b'lustfulgraces',[],"Mayne Island, BC, Canada",3442,0,0
2021-11-19,"@OzcanAkyol @RendeVries5 Dat van die fascisten ligt ook iets genuanceerder 🙈 Pfizer bijvoorbeeld, een nogal criminele organisatie 👇 ""At Pfizer I was expected to increase profits AT ALL COSTS, even when sales meant ENDANGERING LIVES. I couldn't do that,"" said Kopchinski. 👿 https://t.co/3Leb19e8OQ",b'AlbinaZarubina',[],Nasha Zemlya,5,0,0
2021-11-19,i'm afraid that i did something really stupid because i don't like myself,b'prismaticword',[],she/her,98,0,0
2021-11-19,@chipfranklin 10. Why is everyone jumping on her. Get a life folks. All this negativity isn’t helping.,b'bettyannepaul',[],"Jacksonville, NC",14,0,0
2021-11-19,"@RealCandaceO Free but not innocent. He has taken two lives and he will answer for that to the Almighty, have no fear.",b'beam4boys',[],,135,0,0
2021-11-19,"@von_Bismack It's not only mkpurummiri there are several different types of drugs youths are consuming, and it has been going on for years sadly people are just getting to know about this",b'Ter94353588',[],,23,0,0
2021-11-19,thoughts on sm cloning — they honestly not cloning shit yall just on drugs and have trust issues https://t.co/QObKW1lr4O,b'V6MPlRE',[],he/vamp black 18,353,0,1
2021-11-19,@jessthego4t Yes I 100% agree with what you’re saying. People just need to worry about themselves and fuck what others do,b'Shajihan007',[],,15,0,0
2021-11-19,Name an addiction other than cigarette and Alcohol😩,b'Zsx7W',[],,3,0,0
2021-11-19,I bet anything that you’ll see a Facebook challenge started today or this weekend that has people posting happy photos to avoid “negativity”. These challenges seem to happen everytime to avoid talking about the justice system or racism in America. Never fails.,b'StephCurryGoat',[],"Orlando, FL",641,0,0
2021-11-19,@clownmetaphors Yeah! I figured his anxieties would take the shape of his earliest fear/trauma.,b'bicyclesummers',[],,291,0,1
2021-11-19,this pain is only temporary. 🦋🖤,b'lovvejesss_',[],"San Antonio, Tx",199,0,0
2021-11-19,"@Ms_Calico93 @KweenJosie No, the vaccine is MUCH more effective. In actual fact, the best drug used in those situations is generated by your own body if you're vaccinated. Pharma companies are making BANK off of anti-vaxxers because you need WAY more drugs than a vaxxed person does.",b'souled_dark',[],,437,0,0
2021-11-19,"There are many more of us in this country who respect the law and civil society than there are vengeful zealots who use race and politics to instill fear. We did not riot after the Floyd or OJ verdicts. Kyle will be fine, we got this.",b'flowerlady61',[],"Philadelphia, PA",4528,0,2
2021-11-19,fear street is wild because it's aesthetic makes you think it's like a preteen adventure movie and then it's a full on gore-fest horror movie lol,b'mamalahuancaina',[],Harlem,332,0,0
2021-11-19,@Out5p0ken Yup that's my fear. What's to stop them?,b'LadyBlu05541568',[],,772,0,0
2021-11-19,"After this Rottenhouse verdict, I am not so sure if the humanity in the right-wing brothers and sisters can be rekindled to an acceptable level I fear, they are like murders and rapists ... People who lost too much of their humanity, and rehabilitation is near impossible",b'TabulaRastaZA',[],South Africa,2380,0,1
2021-11-19,"@AngerMCS @OneLonePatriot1 @WatchingTheBear @tracy_walder Even without weapons, a group of people saying they’re going to kill you, shoving you, and then chasing you when you flee them could cause you to reasonably fear imminent great bodily harm or death and could potentially justify the use of deadly force to defend your life.",b'AmericasHypeman',[],Virginia,113,0,1
2021-11-19,"@dothetoxicwaltz I legit used to have a Kinder egg dealer. In NY. A state where literal drugs are legal, but the only brand of hollow chocolates with toys in them that tastes good is not. I have no further comments.",b'toxichellacaust',[],the tristate area in general,880,0,0
2021-11-19,"When I was 12, my 10 year brother had an operation to widen his urethra and he had stitches on his penis. I got mad at him one day and whacked him square in his crotch (worse than nose). He fell over writhing in pain. This pic is exactly him and I 🤣🤣🤣🤣 (he never told). https://t.co/aQC6H3AkzX",b'Slimdog',[],"Colorado Springs, CO",19792,0,3
2021-11-19,"Perfectly designed for our expiration and demise… I’m overwhelmed with anger, grief, a sea of hopelessness… Ready to gtfo from this country ✌🏾 I. Hate. It. Here. https://t.co/kQkdEpC3py",b'akldavidson',[],"Detroit, MI",317,0,0
2021-11-19,"You are a valuable gift to this world, don't belittle yourself because of your present pain or past scars. https://t.co/HNuXwAzLD5 #write",b'hisrulepub',['write'],Nigeria,160,0,0
2021-11-19,"@Mr_Drew2 @NoLobbying @AP Even if you somehpw think what he did was right, you should be terrified by a verdict that right wing groups are already hailing as a free pass yo murder BLM protesters with impunity. Every time someone protests the murder of an unarmed child, they'll have to worry abt a Kyle now",b'jakingaround',[],,52,0,0
2021-11-19,@sanjukta Do not worry chudail.. U will continue to have free eggs on your face Better u tie knot with Rahul Gandhi and take him for honeymoon permanently to some undisclosed location,b'Ahimsa2802',[],"Egmore Nungambakkam, India",33,0,0
2021-11-19,"Last year, we hosted a symposium on the War on Drugs and the edited volume from @NYUpress is now available!! You will also find a companion teaching guide on our website #WarOnDrugs #twitterstorians https://t.co/d8rvbMdSoX",b'milwarsociety',"['WarOnDrugs', 'twitterstorians']","Lawrence, KS",793,0,0
2021-11-19,"@BeachlifeisB I still.think and call O.J. a murderer as do others, I'm in no fear of defamation",b'MooksInsight',[],Chicagoland,124,0,0
2021-11-19,@whomanism Not even sure if they're coming this year on account of them being afraid of the air,b'Austenouttaten',[],smoking jacket,827,0,0
2021-11-19,"@introjectisms dont worry if they get aggressive im hitting em with the ""clearly you dont understand c!dream"" tony stark meme /j",b'randomran0',[],My Mind,383,0,1
2021-11-19,Pain https://t.co/y7CTM3nafe,b'JRizzleXCIII',[],"Chicago, IL",924,0,0
2021-11-19,"Today I am ashamed of our ""Legal"" Justice System and have so much empathy for the further pain this must cause the families of Joseph Rosenbaum Anthony Huber. https://t.co/IBIKMNrb6p",b'JonasTalmage',[],The Cookie Jar,37,0,0
2021-11-19,"@Nick7389034799 Makes sense, I thought the negligence of him being there across state lines to incite fear but I guess that is something else he needs to be charged for",b'QKeeyuh',[],,152,0,0
2021-11-19,"Can folks outside the US lay off the “I’m grateful to live in a civilized country” today please? Not only does that minimize people’s pain and trauma in the US, it denies your own country’s structural violence, it’s bad solidarity and it’s fucking obnoxious.",b'janeruffino',[],"Stockholm, SE",10769,0,2
2021-11-19,A heart attack can start with high blood pressure which damages the inner layer of your arteries. This leads to accumulation of cholesterol that blocks the artery that sends blood to the heart. You may start feeling chest pain. High BP is BP above 140/90mmHg #OneTwentyEighty https://t.co/HcW3JzsHND,b'zablonorina1',['OneTwentyEighty'],"Nairobi, Kenya",10726,0,0
2021-11-19,I started gaining muscle mass when I quit worrying about being the strongest and started worrying about being consistent,b'ChaseHedlund',[],,65,0,0
2021-11-19,"I’ve said this several times over the past year &amp; even more over the past few days—Everything boils down to who you believe God is...is He sovereign or is He not? I believe that He is, so I have to give up control &amp; cast every worry &amp; anxiety on Him. It’s not mine to bear.",b'RoarFit24',[],"Lake Norman, NC",330,0,0
2021-11-19,"@sarahharrison86 Hi Sarah, I'm really sorry again for the delay. I'm afraid at this stage, we can only advise to keep checking the tracking information for any updates. If this still hasn't changed by Monday morning however, please let us know and we'll help further. Thanks, Sarah",b'marksandspencer',[],"London, UK",627688,0,0
2021-11-19,"@CovidSolidarit1 No honestly, same feeling. I dreamt my boyfriend (not actually got one) was killed in a road accident in front of me. So woke up with a jolt, that heart pain, breathless and crying. All very dramatic over a fella that doesn’t exist 😁",b'LongcovidH',[],Please post your stories!!,178,0,1
2021-11-19,@jsolomonReports Why the transfer of power? Were they afraid they might scramble Biden's brains - going up his behind?,b'StrategicCIS',[],,2,0,0
2021-11-19,"And I'll be able to keep doing indigenous policy work because over the past few months, and increasingly over the last few weeks and days, I've been losing my mental and physical stamina and lowkey been losing my mind from that pain",b'IsaiahTobiasLee',[],"Providence, RI",392,0,0
2021-11-19,"@ClampCondone @g23_tally @turturin @_itsmarkymark @RichStapless Lol you ever seen bron throwing a punch, he one of the worst punchers i seen in my life ion think kantar got much to worry bout",b'shitemanes',[],,5,0,0
2021-11-19,"@RadioFreeTom But still, I am afraid for the country",b'FLOneEyeJack',[],,0,0,0
2021-11-19,"@thebodyhypocrit Even with all that, I was scared for Kyle. I worry it was a very near thing",b'DrunkWelshman',[],Denial,6,0,1
2021-11-19,@AkasaSing She is just a jealous soul !! She was same with #MooseJattana !! Don't worry !! #PratikSehajpal #PratikFam,b'Imashadowgod',"['MooseJattana', 'PratikSehajpal', 'PratikFam']",,103,0,3
2021-11-19,Another day people of color live in fear and unrighteousness,b'OGPoppabear',[],,452,0,1
2021-11-19,@Flems_oner Don’t worry about that visit their support team for help https://t.co/ZsForG9L9A,b'Andi_Ayzar',[],Makassar,145,0,0
2021-11-19,"#Dickinson DON'T WORRY, EMILY IS HERE TO HELP;@AppleTV https://t.co/Z67qPy3ABX",b'deckfp',['Dickinson'],,640,0,0
2021-11-19,@aviator_naval I know you’re right 💔 But we must take each battle we win And celebrate So we can continue to fight on Because I fear it’s going to Outlast me When my time to die comes I 🙏 America 🇺🇸 is still 🇺🇸 And Patriots are still free,b'menina_anjo74',[],Anywhere I Want! ,791,0,0
2021-11-19,@JoyAnnReid This has only deepened their pain!,b'GrimesKent',[],"Speedway, IN",1194,0,0
2021-11-19,@JoyceWhiteVance It's not just guns people have to worry about. Domestic terrorists also like killing with cars.,b'NYaldnif',[],,22,0,0
2021-11-19,"even though i suffered all the pain, memories of you will forever remain",b'yosiboiasfuck',[],"Smoketown, PA",36996,0,3
2021-11-19,@Jprincemassey Ignore them… if you’re not spamming don’t worry about it!,b'AwesomismMom',[],USA,6653,0,0
2021-11-19,White mfs get away with all kinds of shit! MURDER THO! Clear as day! Murder! But y’all locking blacks up for drugs giving them the whole book! Lame as hell.,b'xX_Ahontas',[],In your thoughts🥱😘,10364,0,1
2021-11-19,@LizRamireez_ Im afraid to listen to her new album 😅,b'astroboymarci',[],"California, USA",320,0,0
2021-11-19,"⠀ ⠀ ⠀ ⠀ Remember everyone , never be afraid to NOT pay your taxes . ⠀ ⠀",b'Brxtalenforcer',[],,28,0,0
2021-11-19,"The one horrifying thing I heard was a loud crack, but it was in the tooth that wasn't really the biggest danger, I had two teeth that were growing pretty much horizontal and one of those was causing an asymmetrical jaw, that's where I'd be afraid of noises lol",b'IsaiahTobiasLee',[],"Providence, RI",392,0,0
2021-11-19,I’m at a point in my life where niggas is afraid to betray me shout-out to the universe,b'gothbyheart',[],Hell ,304,0,0
2021-11-19,"The worst thing about that BB fic is the fatc I can't talk about it for another few weeks and I am in physical pain, I'm literally over the moon for that story, and universe, and everything there I'm just!! So excited!! fuck!!",b'talkativewyvern',[],22 | she/her | NO REPOSTS 🔪🔪,1170,0,0
2021-11-19,"Wanna know what it's like living with my dog? Don't worry, my dad got it on film for yall https://t.co/sGYJc1Bska",b'fen_out_of_ten',[],"Phoenix, AZ",801,0,0
2021-11-19,"""Do not be afraid, O precious man. May you have peace. Be strong, yes, be strong."" (Daniel 10:19) https://t.co/oqX4iVEbK1",b'lightbearer21',[],,0,0,0
2021-11-19,Had to ring 111 cos of how bad my rib/back pain is they sent me to a walk in centre but the walk in centre won't see me cos they're too busy 🙂🙂 try again tomorrow,b'RachhGrayy',[],"Salford, England",1258,0,0
2021-11-19,"She saved my number as ""Hmm"" and she told me it stands for ""He's my man"" Fear some women 😂😂😂😂 @xavierzone",b'DerrickOkai13',[],"Accra, Ghana",325,0,1
2021-11-19,"@NgceboMthiya Binging on Netflix, taking a break from alcohol this weekend, ngzobuya next week😊 https://t.co/BSeKWfL05R",b'Shabz4fam',[],Joburg,9408,0,0
2021-11-19,@MacNCheddarr @bozoclownputer Jesus Christ you are out there lol sounds like you're on some drugs yourself man,b'OwenKaelble',[],,319,0,1
2021-11-19,"@MavsFFL7741 @skrapzg @404bih I agree with you, it's NOT a crime, but Kyle did put himself in a position to be attacked and came armed for the occasion. Either he knew he was gonna shoot someone that night, or he was too afraid to have any real business being out there, let alone with a firearm.",b'DeenoBean',[],"Dallas, TX",33,0,0
2021-11-19,@ItsAmmon Don’t worry Ammon we gotchu,b'AnEvilSaiyan',[],,1,0,1
2021-11-19,@Chrissehcat 35 is the magic number I guess! Magic number for PAIN. :'T,b'TheBunBrioche',[],"Texas, USA",1076,0,0
2021-11-19,"For this pas three years, i try to cover myself So no one can hurt me But now, i barely face my pain",b'kazu_ssi',[],"Malang, Jawa Timur",339,0,0
2021-11-19,"And that removal was very scarring for me, to this day I can remember points where it was like... painful but not in the pain way, more in the way where I know that the sensation I should be experiencing is horrifying. Phantom pain I guess? Sorta in a bad stim way.",b'IsaiahTobiasLee',[],"Providence, RI",392,0,0
2021-11-19,To be black in America is to know more pain and disappointment than you can process. To be a HipHop fan is to know more grief than you can process.,b'OctavionX',[],"Denver, CO",3232,0,1
2021-11-19,Don't be afraid of enemies who attack you. Be afraid of the friends who flatter you… read it again!!!📌,b'Gabucci1',[],,483,0,0
2021-11-19,Wudda messy loco. (Matte coat drying still don’t worry he’s not splotched) https://t.co/hEhI7qbhIc,b'itstrainboy',[],,5163,0,3
2021-11-19,PAIN https://t.co/iq96C64QuN,b'brokennot_soul',[],,7231,0,0
2021-11-19,pain https://t.co/ABeYbX4JaU,b'StazyWHU',[],,78,0,0
2021-11-19,@TinaDuryea I really worry about both sides showing up with AR15s at the next demonstration.,b'PToswell',[],,40,0,1
2021-11-19,@Drobsidian @kathleen_belew I fear we can expect something like Tulsa or Wilmington. Greensboro would be getting off light.,b'Ben_Alpers',[],"Norman, Oklahoma",1785,0,1
2021-11-19,Repurposing medications ; testing new drugs on yourself ; chasing my cure book ; all in the upcoming @DavidFajgenbaum podcast - shortly at @primrconnect #AER21 Afternoon Networking Opportunities (3 pm EST) https://t.co/bXP8v2cszr,b'Dr_R_Goldman',['AER21'],,586,0,0
2021-11-19,"Honestly can’t wait for my boob reduction. I can’t wait to finally wear suit jackets, shirts and actual nice clothes without worrying. It’s why I live in hoodies.",b'imsophieeee',[],"Liverpool, England",6431,0,0
2021-11-19,"@Andrew_Havranek Hopefully a few civil suits will make all of her pain worthwhile. And while we're at it, why don't we have a few convictions of the rioters?",b'MeAndTruthVsYou',[],,135,0,0
2021-11-19,@wardahn00r NOOOOOOOOO THATS LITERALLY MY BIGGEST FEAR…. Don’t tell me ur tweeting from that phone,b'rajaomer_15',[],"Karachi, Pakistan",25,0,0
2021-11-19,@Hotstover When Bill Belichick is gone they won’t be afraid to speak what they actually think. Might even get their brains back.,b'PhinPhanatic',[],The Great State of Florida,9244,0,0
2021-11-19,"@sharmajyots @VictoriousNamo Absolutely ma'am, you have really explained essence of the pain",b'IndiaUnleashed_',[],India,3216,0,0
2021-11-19,the pain of being hooked on an unfinished fic 😅,b'megashoni',[],25 ~ she/her ~ lesbian,170,0,0
2021-11-19,@DoctorStebick don't worry you're okay as long as that person isn't white then well 🤷🏽‍♂️,b'SphereByMilan',[],mostly Chicago,1952,0,0
2021-11-19,Them foreigners and whites put drugs in our community cause they knew black men was going to have the balls to sell it &amp; to keep killing each other over money half aint never had before.. shit is sick,b'M0R6AN_',[],"Baltimore, MD",458,0,0
2021-11-19,"I don't care if you call yourself tkkr or jkkr, if you bring negativity to my tl I will be muting/blocking you. That includes posting ss of others being negative on ANY of the members bonds. Thank you. 💜",b'lab6651',[],"Summerville, SC",83,0,0
2021-11-19,"Anger, fear, hopelessness, motivation. A mix of emotions from today’s recent events. I’ll just say, Black Lives Matter, Trans Right Matter. Fuck the system and those who protect it. Be there for each other. Take no shit.",b'KhanaOtter',[],"Dallas, TX",637,0,0
2021-11-19,"@YvonneBurdett3 Me too. You might just have a cold. I'm just recovering from a rotten one - had it for three weeks and received 4 LF and 2 PCRs in that same period (all negative). Get tested and take care, but don't worry.",b'newpaulhearn',[],,1401,0,0
2021-11-19,"@cwheel_8 @MchStereo @vilified23 @ErikLambert1 This is willful ignorance of the power dynamic, never in the history of humanity has overwhelming power been wielded justly against the powerless, yeah just walk right into that roach motel man there's nothing to worry about! Pathetic, your survival instinct is neutered.",b'HotTubHaver',[],,12,0,0
2021-11-19,@tribelaw I guess he gets his wish. I fear for AOC.,b'PeterPaska2',[],"Santa Monica, CA",449,0,0
2021-11-19,@Einfach_King pain,b'ProfSuiram',[],leider nicht bei ihr,279,0,2
2021-11-19,@ATOMIC_KAI Let's worry about our own yard first. Our country is no paradise. Let them sort out their issues we should sort out ours. Right now this country is a hell hole,b'robin06legal',[],"Durban, South Africa",480,1,1
2021-11-19,"I was a child unbruised, no pain",b'SUPERBLOOM_LB',[],ashton irwin,20,0,0
2021-11-19,@Mug2155 @freemanchari Had it been hopeless would you be worrying about the handler.,b'BagPipe50440996',[],,242,0,0
2021-11-19,"tt, likey, dancing the night away, yes or yes, feel special, i cant stop me, alcohol free WHEW",b'4990i',[],fr/eng(19+); kpop anti,48,0,0
2021-11-19,Yep. And I fear we’re in the process of unlearning that lesson with China. See Biden’s comments to his PRC counterparts from 2015. The point of “responsible competition” is to form responsible stakeholders. https://t.co/QsKquGG327,b'michaelsobolik',[],"Washington, DC",1929,0,0
2021-11-19,"The day you get control over your emotions, you’ll experience peace and freedom. I mean all of your emotions - fear, love, anger, hate and all the other emotions we feel from time to time.",b'RukySpeaks',[],"Lagos, Nigeria",1191,0,0
2021-11-19,Well I am pleasantly surprised... The jury did not bow to fear and did the right thing IMO. https://t.co/3GsuIjI1bp,b'jlente',[],,123,0,0
2021-11-19,"""I protect the innocent people and those who fear evil. I'm the one that will become the god of a new world that every one desires"" #Light",b'___LightY_',['Light'],Japan | Darkness,134,0,0
2021-11-19,@ABC God help all the victims families. My heart goes out to them all. I am so sorry for the injustice and your pain.,b'paulaault111',[],"Belfast, Northern Ireland",1270,0,5
2021-11-19,"@tony_florida2 Don’t worry about negative comments. Especially from strangers. They don’t know you. Just trying to make themselves feel superior because, deep down, they don’t feel good about themselves.",b'alraczko',[],"Michigan, USA",759,0,0
2021-11-19,"The trio is complete, I fear https://t.co/W0hxwKAXff",b'elaineelmendorf',[],"St Louis, MO",32,0,0
2021-11-19,Enforcing vaccination is the most sinister thing to happen since WW2. We beat Germany in the last world war. But we didn't beat the Nazis' and they are back in force. Worrying times. #fight,b'AnneMar45451941',['fight'],"England, United Kingdom",1979,0,0
2021-11-19,"The Left wanted a young man to burn, knowing damn well he was innocent. Why? To make an example out of him &amp; keep you in fear of standing up to them. Today their worst nightmare came true. Law still stands &amp; The 17yr old “white kid” is NOT GUILTY. Men, take notes.",b'_rickilynne_',[],,277,1,1
2021-11-19,guys did i do a wrong thing if i post that jake '😭' video on my instagram fanpage...?? someone dmed me to delete the video bcs theyre afraid ppl use it for m0ckery purpose,b'hoonsbloom',[],she/her,766,0,0
2021-11-19,There is a voice of rebellion deep in the heart of the wicked; there is no fear of God before his eyes.,b'snarkyanglican',[],United States,1154,0,0
2021-11-19,@TheLeoTerrell Hahahah he will be too busy in civil court to worry about suing,b'cynicalvillain',[],The Darkside of North Dallas,296,0,0
2021-11-19,@LouLouLa10 And every time you tell me pain,b'EdredStephen',[],,3,0,0
